product_pid,transaction_date,apply_amt_pred,redeem_amt_pred,net_in_amt_pred
product104,20221123,1.9508699,0.5121494,1.4908234
product105,20221110,0.47648352,0.3375049,0.22176085
product105,20221111,0.74377847,0.2844571,0.5942208
product105,20221114,4.9913654,3.8876278,1.1079214
product105,20221115,1.6058428,0.7586302,0.8588785
product105,20221116,2.3917937,0.16447885,2.3602972
product105,20221117,3.841654,0.23458026,3.628877
product105,20221118,2.8377967,1.05281,1.7479417
product105,20221121,7.9321184,15.25338,-6.8281946
product105,20221122,5.379292,2.2162251,2.9880672
product105,20221123,3.8168044,0.0345548,4.1989164
product106,20221110,0.31232628,0.2967158,0.046140376
product106,20221111,0.5750096,0.20131157,0.5262233
product106,20221114,2.4100678,1.1395668,1.2672801
product106,20221115,1.0513589,0.24583182,0.9088247
product106,20221116,1.8430786,0.21799257,1.7136316
product106,20221117,2.5121598,0.3702795,2.1349988
product106,20221118,2.274561,0.6756168,1.5655863
product106,20221121,6.762858,4.7670918,1.8862337
product106,20221122,7.300372,1.5206944,5.4882345
product106,20221123,8.72441,0.589331,7.8523183
product107,20221110,0.31371132,0.2261243,0.15949276
product107,20221111,0.27730057,0.10120299,0.33882913
product107,20221114,0.93538165,0.26892868,0.79850626
product107,20221115,0.99962974,0.10521067,1.1403289
product107,20221116,1.3836976,0.13777724,1.4352394
product107,20221117,1.4575471,0.23436461,1.3219211
product107,20221118,1.0118076,0.14889619,1.0191051
product107,20221121,3.8117356,0.9079001,2.7897797
product107,20221122,3.6639512,1.7012115,1.8539559
product107,20221123,4.149802,2.9638426,1.124976
product108,20221110,0.32844573,0.22173055,0.19656137
product108,20221111,0.1926738,0.059197582,0.32556653
product108,20221114,3.5178053,0.9903554,2.4926555
product108,20221115,1.1029665,0.39398926,0.75994277
product108,20221116,2.4804263,0.32164353,2.165529
product108,20221117,4.5723934,0.9381948,3.441186
product108,20221118,4.5474706,1.284819,3.131429
product108,20221121,10.946181,11.38923,-0.32836697
product108,20221122,7.8356028,1.0012774,6.573345
product108,20221123,11.384894,0.15240563,11.06768
product109,20221110,0.27108213,0.24998061,0.05850926
product109,20221111,0.27539238,0.10936854,0.3121314
product109,20221114,1.8374672,0.5445008,1.348887
product109,20221115,0.6940363,0.24311884,0.5176858
product109,20221116,1.0455523,0.27488703,0.80111396
product109,20221117,1.1087092,0.3257521,0.77062255
product109,20221118,1.0029687,0.36258435,0.62230146
product109,20221121,6.487719,6.249582,0.18280727
product109,20221122,6.0041842,1.6279274,4.111783
product109,20221123,8.856438,0.24267843,8.398199
product110,20221110,0.30500877,0.27618405,0.066979766
product110,20221111,0.35001275,0.115788504,0.40810868
product110,20221114,1.6350589,0.36828002,1.3762147
product110,20221115,0.51749,0.20615338,0.37766612
product110,20221116,0.7103086,0.19580328,0.5751493
product110,20221117,0.8350258,0.14865631,0.7860538
product110,20221118,0.4263461,0.13863543,0.32772666
product110,20221121,2.9174628,0.7812274,2.0232992
product110,20221122,0.56021523,0.93762916,-0.5206121
product110,20221123,0.3220017,0.4761973,-0.3064617
product111,20221110,0.1849361,0.23297286,-0.0728315
product111,20221111,0.3579097,0.11190025,0.4209618
product111,20221114,1.1337366,0.39509395,0.81735504
product111,20221115,0.5296806,0.20104662,0.3853793
product111,20221116,0.6059736,0.13967411,0.5517396
product111,20221117,0.71177644,0.10858324,0.72930145
product111,20221118,0.33336473,0.09944751,0.28250232
product111,20221121,3.4440746,0.5434225,2.7827206
product111,20221122,1.5445781,0.8098824,0.6551385
product111,20221123,0.34543428,0.7372725,-0.58706
product112,20221110,0.38048738,0.3271384,0.10419675
product112,20221111,0.5277598,0.16402164,0.54467773
product112,20221114,2.2978606,0.70683557,1.6288414
product112,20221115,0.773508,0.42173788,0.37424815
product112,20221116,0.8998144,0.26754227,0.678635
product112,20221117,0.77533835,0.16723336,0.6956904
product112,20221118,0.36663553,0.17162296,0.19274151
product112,20221121,3.8517756,1.2279775,2.4664893
product112,20221122,0.7121968,0.855934,-0.2249057
product112,20221123,0.17651758,0.6361784,-0.70964277
product113,20221110,0.3268584,0.2924037,0.07605243
product113,20221111,0.41282472,0.12829578,0.46757644
product113,20221114,1.7788198,0.46218783,1.3992279
product113,20221115,0.6320772,0.26750132,0.4170727
product113,20221116,0.8394679,0.19017893,0.7324668
product113,20221117,0.7755406,0.12899482,0.7685585
product113,20221118,0.33435,0.13264349,0.21976379
product113,20221121,2.8582082,0.81433284,1.9376402
product113,20221122,0.5023663,0.69173115,-0.31314576
product113,20221123,0.13381334,0.413741,-0.54974556
product114,20221110,0.36283442,0.30194563,0.11485413
product114,20221111,0.4516892,0.13213053,0.51175976
product114,20221114,2.0184486,0.5053656,1.583766
product114,20221115,0.73267776,0.29313836,0.4973222
product114,20221116,0.98615223,0.20091274,0.8764981
product114,20221117,0.7687349,0.14870398,0.7244791
product114,20221118,0.32367152,0.17102966,0.13204992
product114,20221121,2.9176664,1.0483756,1.7551899
product114,20221122,0.42459056,0.69863385,-0.41039234
product114,20221123,0.13162747,0.38253245,-0.5034704
product115,20221110,0.20080313,0.22435112,-0.028399847
product115,20221111,0.36200714,0.13409673,0.37093118
product115,20221114,2.1564145,0.7420227,1.4260995
product115,20221115,0.8876616,0.43885592,0.45169067
product115,20221116,0.883551,0.24509262,0.6684085
product115,20221117,1.0828006,0.17869982,0.97522
product115,20221118,1.2122014,0.3046486,0.91800356
product115,20221121,11.754892,2.0085857,9.216772
product115,20221122,3.9135032,0.7923787,3.065626
product115,20221123,2.266151,0.7367614,1.5483855
product116,20221110,0.3330265,0.3015805,0.07348028
product116,20221111,0.49140662,0.13642077,0.55554855
product116,20221114,2.3004527,0.71310776,1.6240067
product116,20221115,0.6938276,0.3420673,0.38558394
product116,20221116,1.1243447,0.21179746,1.0015879
product116,20221117,1.0781386,0.1778551,1.0024626
product116,20221118,0.34677038,0.19855136,0.12108731
product116,20221121,3.1161923,1.8726504,1.1290942
product116,20221122,0.69864714,0.9269809,-0.32299268
product116,20221123,0.26004788,0.36469266,-0.2321499
product117,20221110,0.08390097,0.17941642,-0.23047787
product117,20221111,0.34349126,0.11005113,0.39159656
product117,20221114,1.1994284,0.86988175,0.31658682
product117,20221115,0.17132239,0.11625069,-0.0018114988
product117,20221116,0.3401513,0.078261934,0.3348602
product117,20221117,0.33956254,0.13112256,0.17862822
product117,20221118,0.3377331,0.10449899,0.24660712
product117,20221121,2.0862763,1.4277029,0.5007712
product117,20221122,1.0194778,1.0750421,-0.22044834
product117,20221123,4.794821,0.2864988,4.362262
product118,20221110,0.11968624,0.1990924,-0.16085842
product118,20221111,0.30609003,0.09897221,0.37017274
product118,20221114,1.3690583,0.7810096,0.5942408
product118,20221115,0.31058058,0.20280656,0.07218279
product118,20221116,0.4035967,0.09889619,0.37355745
product118,20221117,0.43211815,0.12897627,0.31820393
product118,20221118,0.47858074,0.17078137,0.2977054
product118,20221121,3.7300844,2.5107439,1.0354724
product118,20221122,2.8786252,1.6698583,1.0392348
product118,20221123,7.544114,0.34464365,6.9263206
product119,20221110,0.18329595,0.24030802,-0.08856998
product119,20221111,0.2894656,0.10496835,0.3368258
product119,20221114,0.8558843,0.2928978,0.6629368
product119,20221115,0.33245122,0.095860474,0.3507442
product119,20221116,0.3471947,0.09915456,0.32001844
product119,20221117,0.6196678,0.12874708,0.5763899
product119,20221118,0.55679536,0.12765951,0.5042523
product119,20221121,3.9878104,0.43343982,3.4396114
product119,20221122,1.1364413,0.49592805,0.592278
product119,20221123,1.3487632,0.7473345,0.51126486
product12,20221110,0.64445806,0.47512072,0.25180292
product12,20221111,0.5281337,0.26577613,0.39925742
product12,20221114,3.4694843,2.1808548,1.3540754
product12,20221115,0.69529635,0.30419728,0.5622644
product12,20221116,0.4723642,0.40882766,0.12378219
product12,20221117,0.60970527,0.39806277,0.30234122
product12,20221118,0.55541754,0.60477203,-0.019207384
product12,20221121,1.6884489,0.9806384,0.78348935
product12,20221122,0.5858816,0.6021402,0.051308878
product12,20221123,0.849694,0.9915403,-0.061664376
product120,20221110,0.18129815,0.2004833,-0.023645017
product120,20221111,0.40780213,0.085613675,0.56341416
product120,20221114,1.5077151,0.4065709,1.1897552
product120,20221115,0.44711897,0.13775252,0.40218267
product120,20221116,0.612585,0.10200475,0.6352104
product120,20221117,0.95194346,0.12306903,0.93622494
product120,20221118,1.0034256,0.10403768,1.0447228
product120,20221121,8.669694,3.2151577,5.086192
product120,20221122,1.2054641,1.0601398,0.04133614
product120,20221123,5.7150064,0.23636967,5.3010187
product121,20221110,0.10572013,0.2131843,-0.22679622
product121,20221111,0.28795493,0.12018891,0.2889478
product121,20221114,0.194931,0.23072524,-0.11908478
product121,20221115,0.16164798,0.06183696,0.14847466
product121,20221116,0.15468623,0.04782292,0.15500742
product121,20221117,0.19257037,0.045002088,0.22601047
product121,20221118,0.4152959,0.059549645,0.5068786
product121,20221121,1.668159,0.21786344,1.5015557
product121,20221122,1.015437,0.13300037,0.9958064
product121,20221123,2.1087375,0.24092747,1.8876922
product122,20221110,0.20537443,0.24271865,-0.050008576
product122,20221111,0.37569776,0.11506625,0.44100955
product122,20221114,1.2173507,0.33344296,0.99551713
product122,20221115,0.48837674,0.12530638,0.4954398
product122,20221116,0.37678152,0.11843715,0.31863773
product122,20221117,0.5486553,0.11333859,0.53035665
product122,20221118,0.47372937,0.09317951,0.48981968
product122,20221121,3.6292012,0.30136433,3.2802322
product122,20221122,1.2028413,0.39948928,0.78638875
product122,20221123,0.8463913,0.55208385,0.20840815
product123,20221110,0.2507072,0.2604931,0.0035789413
product123,20221111,0.35922635,0.111611776,0.42982683
product123,20221114,1.3599516,0.36496994,1.101263
product123,20221115,0.49609545,0.17874669,0.3958523
product123,20221116,0.5921651,0.15249693,0.5169736
product123,20221117,0.87497205,0.12744515,0.87397456
product123,20221118,0.39663678,0.09917572,0.3819118
product123,20221121,3.1851563,0.47595775,2.6324203
product123,20221122,0.6945188,0.7709145,-0.18691017
product123,20221123,0.30052212,0.46724856,-0.33982182
product124,20221110,0.3119802,0.27667412,0.080394715
product124,20221111,0.38364375,0.12444226,0.43491936
product124,20221114,5.907149,2.0140228,3.759966
product124,20221115,1.3207016,0.63038653,0.71388996
product124,20221116,2.1700997,0.28041387,1.9211271
product124,20221117,1.1900436,0.80539465,0.28470093
product124,20221118,0.8565438,1.5240086,-0.78000975
product124,20221121,5.4795785,12.979546,-7.115365
product124,20221122,6.104225,1.1944278,4.6078224
product124,20221123,6.0011964,0.026224157,6.2889376
product125,20221110,0.24037157,0.24157202,0.014665513
product125,20221111,0.3419059,0.13218255,0.35330427
product125,20221114,1.4243664,0.3395082,1.1968346
product125,20221115,0.82929033,0.23506005,0.6891815
product125,20221116,0.7403732,0.25157565,0.5202802
product125,20221117,0.6645787,0.1704509,0.550045
product125,20221118,0.33229297,0.14696683,0.17057686
product125,20221121,3.3033834,0.38517678,2.847859
product125,20221122,3.5141993,0.8012955,2.5896015
product125,20221123,3.5114777,0.43193278,3.0445297
product126,20221110,0.15847889,0.21144766,-0.09177521
product126,20221111,0.28365695,0.088748135,0.36871278
product126,20221114,0.6846212,0.30140695,0.45134753
product126,20221115,0.31966278,0.13149776,0.23598915
product126,20221116,0.4423686,0.109800905,0.41758108
product126,20221117,0.63864136,0.10342557,0.6613207
product126,20221118,0.4341821,0.08717443,0.4602035
product126,20221121,2.3980694,0.3103267,2.087983
product126,20221122,0.9690808,0.6423491,0.2508593
product126,20221123,0.75110966,0.39230794,0.32784015
product128,20221110,0.20276685,0.22987306,-0.035141803
product128,20221111,0.33303633,0.116490394,0.3720966
product128,20221114,1.1633633,0.3076836,0.96813774
product128,20221115,0.5205801,0.18102136,0.415125
product128,20221116,0.52725244,0.14519902,0.4498522
product128,20221117,0.45751503,0.09485765,0.46067032
product128,20221118,0.25399798,0.08329231,0.19942945
product128,20221121,2.3488212,0.15787743,2.276042
product128,20221122,1.12597,0.45462972,0.6239522
product128,20221123,0.9878588,0.28552005,0.72271836
product129,20221110,0.25624716,0.2811915,-0.019642305
product129,20221111,0.41781837,0.14790909,0.42977113
product129,20221114,1.5154525,0.45282364,1.1506946
product129,20221115,0.63831335,0.17010944,0.5950699
product129,20221116,0.57051027,0.19637902,0.41959423
product129,20221117,0.8917245,0.22112812,0.72035515
product129,20221118,0.83702826,0.18388063,0.72979224
product129,20221121,3.9092853,0.78379834,2.978753
product129,20221122,1.1415708,0.6973183,0.38245374
product129,20221123,1.1098735,0.9112932,0.099515215
product13,20221110,0.7856315,0.46413964,0.42383078
product13,20221111,1.0419438,0.24134973,1.0009203
product13,20221114,4.9365444,1.4554893,3.4046578
product13,20221115,1.6289271,0.9751882,0.6872374
product13,20221116,0.9873682,0.51241803,0.48970726
product13,20221117,0.7040196,0.40242392,0.29647052
product13,20221118,0.204799,0.39888284,-0.36762214
product13,20221121,3.6694028,2.1966078,1.4058793
product13,20221122,0.12199174,0.44985998,-0.5464106
product13,20221123,0.44094908,0.2587738,0.24602923
product130,20221110,0.084046096,0.16385105,-0.2002203
product130,20221111,0.28339928,0.07350256,0.40931767
product130,20221114,0.4909972,0.23836271,0.30617693
product130,20221115,0.23039147,0.073158704,0.23919645
product130,20221116,0.46880278,0.089310646,0.49455464
product130,20221117,0.630371,0.13680811,0.55753076
product130,20221118,0.48915425,0.15118806,0.36088014
product130,20221121,4.5658307,1.1534739,3.1762664
product130,20221122,1.1972897,0.71556234,0.3883552
product130,20221123,3.487242,0.20439406,3.2799644
product131,20221110,0.13854784,0.21644296,-0.14636248
product131,20221111,0.25209525,0.089705124,0.31381816
product131,20221114,0.5157051,0.21445476,0.3853433
product131,20221115,0.19808267,0.06321895,0.22878426
product131,20221116,0.26880223,0.06753848,0.29492635
product131,20221117,0.4672851,0.09856398,0.4624319
product131,20221118,0.47760195,0.11115982,0.4424167
product131,20221121,3.4303567,0.3253874,3.0481586
product131,20221122,0.83890885,0.32670587,0.48495656
product131,20221123,1.098404,0.42725047,0.6152793
product132,20221110,0.11528872,0.25297,-0.25871286
product132,20221111,0.6200841,0.13025278,0.72495127
product132,20221114,0.38223284,0.19982713,0.26136607
product132,20221115,0.40486604,0.08421377,0.5007481
product132,20221116,0.7651763,0.12302951,0.7941164
product132,20221117,1.1935121,0.2125797,1.0518113
product132,20221118,0.6951493,0.22564286,0.49349955
product132,20221121,2.5549903,3.3508174,-0.84007967
product132,20221122,2.13091,4.749241,-2.5709064
product132,20221123,7.366138,0.3118182,6.859845
product133,20221110,0.21027316,0.24568692,-0.04500039
product133,20221111,0.29747784,0.105996795,0.34818688
product133,20221114,0.90345985,0.27488938,0.7433448
product133,20221115,0.4892739,0.17056237,0.39725122
product133,20221116,0.60672987,0.18808383,0.4659036
product133,20221117,0.6646187,0.14442198,0.59943897
product133,20221118,0.32947892,0.102562755,0.27012825
product133,20221121,2.250389,0.22081837,2.0777478
product133,20221122,0.8529817,0.55527675,0.23044366
product133,20221123,0.32496187,0.45830867,-0.27411374
product134,20221110,0.15270427,0.22189212,-0.12213329
product134,20221111,0.3361131,0.10816661,0.3984759
product134,20221114,0.65708107,0.305689,0.418508
product134,20221115,0.31323227,0.10128163,0.30249435
product134,20221116,0.33335388,0.0998816,0.29337537
product134,20221117,0.54932,0.10792629,0.5378384
product134,20221118,0.4727079,0.0892425,0.4957299
product134,20221121,3.3748224,0.26742977,3.0818255
product134,20221122,0.82038116,0.5430695,0.19358867
product134,20221123,0.96761537,0.4375451,0.47795406
product135,20221110,0.16025752,0.22708304,-0.114785366
product135,20221111,0.31241474,0.10226996,0.379114
product135,20221114,0.6145041,0.27060923,0.4217239
product135,20221115,0.29611996,0.07335347,0.3619575
product135,20221116,0.279237,0.059769653,0.34269178
product135,20221117,0.33778614,0.075226516,0.355218
product135,20221118,0.37843776,0.070747346,0.42579454
product135,20221121,4.8207073,0.41574672,4.2530375
product135,20221122,1.0160651,0.35688698,0.6470926
product135,20221123,1.0390239,0.4619364,0.5136943
product136,20221110,0.55965424,0.41551828,0.2182367
product136,20221111,0.87873405,0.25220978,0.8036382
product136,20221114,3.402219,1.2440763,2.1461363
product136,20221115,1.5357009,0.84784037,0.7106662
product136,20221116,1.6425256,0.71311855,0.9231141
product136,20221117,1.2857145,0.51743567,0.78316617
product136,20221118,0.5351358,0.41276768,0.10087882
product136,20221121,3.8883445,2.2853549,1.5262444
product136,20221122,1.5474578,0.8815719,0.6804514
product136,20221123,0.50028235,0.7436649,-0.29380032
product137,20221110,0.18713538,0.24070176,-0.08233482
product137,20221111,0.3495801,0.115478635,0.4008638
product137,20221114,0.9402326,0.31059274,0.7306529
product137,20221115,0.3696156,0.09149463,0.4165277
product137,20221116,0.35903606,0.094664745,0.3489594
product137,20221117,0.46449828,0.11110413,0.42611927
product137,20221118,0.3941843,0.09352144,0.37687904
product137,20221121,3.2998881,0.2480292,3.0348294
product137,20221122,1.0774792,0.22636816,0.8903085
product137,20221123,1.002419,0.35212648,0.6131196
product138,20221110,0.1846962,0.23970224,-0.08511081
product138,20221111,0.35871547,0.11607588,0.4138753
product138,20221114,0.88342595,0.31260154,0.66906726
product138,20221115,0.38178945,0.090831354,0.43852893
product138,20221116,0.3430134,0.08899333,0.34547937
product138,20221117,0.43126222,0.111159176,0.3852446
product138,20221118,0.44704777,0.09429858,0.44813532
product138,20221121,3.818678,0.34729883,3.3901486
product138,20221122,0.93308187,0.28040975,0.6607852
product138,20221123,1.0337541,0.4314625,0.5441468
product14,20221110,0.76497054,0.4725535,0.39459145
product14,20221111,0.5809221,0.30672103,0.40684286
product14,20221114,4.4137707,2.8274004,1.6463354
product14,20221115,0.7121777,0.37090814,0.49837178
product14,20221116,0.50779486,0.53318083,0.020041134
product14,20221117,0.54499614,0.4300059,0.18571365
product14,20221118,0.42216963,0.7096483,-0.3061987
product14,20221121,1.6081725,1.1556439,0.52454776
product14,20221122,0.51116043,0.5325764,0.043338556
product14,20221123,0.6919762,0.75377584,0.015225869
product140,20221110,0.1815512,0.21768261,-0.054963436
product140,20221111,0.29543096,0.09495771,0.37052307
product140,20221114,0.9816686,0.29191512,0.7965354
product140,20221115,0.40671587,0.14130144,0.34101975
product140,20221116,0.40772894,0.11384435,0.36026937
product140,20221117,0.5008723,0.09232117,0.5168632
product140,20221118,0.30326977,0.07655591,0.2970853
product140,20221121,2.94751,0.297207,2.620315
product140,20221122,1.0604362,0.6578174,0.31519508
product140,20221123,0.45946032,0.50341487,-0.18056358
product141,20221110,0.21956421,0.25140667,-0.037289135
product141,20221111,0.35737792,0.11458832,0.4176218
product141,20221114,1.1020445,0.34625497,0.85743845
product141,20221115,0.4522543,0.13630135,0.42232773
product141,20221116,0.3713129,0.119525895,0.30591252
product141,20221117,0.62831515,0.11660901,0.616405
product141,20221118,0.45818412,0.08948289,0.48170272
product141,20221121,3.1751494,0.2990202,2.8508816
product141,20221122,0.87859017,0.5215728,0.29040068
product141,20221123,0.42343786,0.6235219,-0.3723994
product142,20221110,0.12947638,0.21952574,-0.17427541
product142,20221111,0.32579222,0.11669536,0.3585213
product142,20221114,0.4171096,0.26102948,0.1836217
product142,20221115,0.24651653,0.05723851,0.335604
product142,20221116,0.26116636,0.048936453,0.35738513
product142,20221117,0.3020231,0.06255277,0.34638894
product142,20221118,0.19211283,0.059885755,0.16847378
product142,20221121,2.6171336,0.33956617,2.240748
product142,20221122,1.4454348,0.28597647,1.163622
product142,20221123,1.2352892,0.17204408,1.1215284
product143,20221110,0.21022342,0.244737,-0.043960497
product143,20221111,0.3246646,0.10487668,0.39343196
product143,20221114,0.9322827,0.290047,0.75442827
product143,20221115,0.41516477,0.112565674,0.42595732
product143,20221116,0.36765435,0.10515025,0.3354153
product143,20221117,0.6545807,0.11139265,0.65975773
product143,20221118,0.4810087,0.08927521,0.51082593
product143,20221121,2.9089754,0.26696986,2.6431065
product143,20221122,0.8806052,0.41423178,0.42451337
product143,20221123,0.4695059,0.52801454,-0.20059362
product144,20221110,0.18615882,0.23574747,-0.07572912
product144,20221111,0.31935844,0.10457318,0.38502443
product144,20221114,0.7825708,0.2689212,0.6203054
product144,20221115,0.368012,0.089237265,0.42204115
product144,20221116,0.30191946,0.083003365,0.3013124
product144,20221117,0.4506645,0.09637547,0.44810307
product144,20221118,0.4702965,0.083249316,0.51007545
product144,20221121,3.5533972,0.29511657,3.2128062
product144,20221122,0.82083356,0.27103668,0.5545341
product144,20221123,0.787971,0.43384042,0.27970916
product145,20221110,0.018209312,0.12308294,-0.47482282
product145,20221111,0.14800769,0.0689095,0.17446767
product145,20221114,0.2669841,0.25899658,-0.05463187
product145,20221115,0.4283459,0.39043537,-0.06374584
product145,20221116,0.30506682,0.5109112,-0.43690404
product145,20221117,5.9823833,0.088224284,5.864194
product145,20221118,8.993716,0.6719162,7.964319
product145,20221121,7.4445233,13.09462,-5.168288
product145,20221122,3.7282655,0.9938596,2.768214
product145,20221123,6.3268156,2.4525561,3.844656
product146,20221110,0.22043526,0.26080218,-0.049703646
product146,20221111,0.31222153,0.10248755,0.3833331
product146,20221114,0.7821246,0.2773224,0.6096995
product146,20221115,0.41846153,0.08953521,0.49181986
product146,20221116,0.4578883,0.08955003,0.50095844
product146,20221117,0.9671924,0.13779843,0.9520181
product146,20221118,1.0834178,0.15548013,1.0462418
product146,20221121,11.353856,1.8674396,8.979473
product146,20221122,3.6465116,2.8572662,0.7753735
product146,20221123,2.3075652,1.5291072,0.7438341
product147,20221110,0.1523305,0.227277,-0.1332448
product147,20221111,0.30980912,0.10777731,0.3597062
product147,20221114,0.54094523,0.25267625,0.35954
product147,20221115,0.25402665,0.06277559,0.33212346
product147,20221116,0.27052554,0.053849258,0.3539673
product147,20221117,0.31357396,0.070010036,0.3387345
product147,20221118,0.23263085,0.06632266,0.21897337
product147,20221121,3.6460843,0.31198812,3.2700615
product147,20221122,1.6853316,0.28799713,1.413574
product147,20221123,1.043064,0.20005944,0.88468707
product148,20221110,0.18316743,0.23523127,-0.08073647
product148,20221111,0.3132065,0.103417724,0.37858146
product148,20221114,0.7745192,0.27014267,0.6090429
product148,20221115,0.35447574,0.0883894,0.40488127
product148,20221116,0.2918803,0.081855536,0.28877288
product148,20221117,0.44345403,0.09520963,0.44120377
product148,20221118,0.46243614,0.08264015,0.5012116
product148,20221121,3.5980775,0.29248086,3.258693
product148,20221122,0.82107633,0.26955396,0.5566405
product148,20221123,0.7856737,0.4333479,0.2772224
product149,20221110,0.18523431,0.23575933,-0.07768049
product149,20221111,0.31934407,0.10490642,0.3839454
product149,20221114,0.7574831,0.2686599,0.59221995
product149,20221115,0.35444078,0.08525545,0.41429502
product149,20221116,0.30116448,0.07939781,0.31140444
product149,20221117,0.43499696,0.09496042,0.43185413
product149,20221118,0.4614278,0.08297067,0.4992479
product149,20221121,3.5685987,0.29233366,3.2309432
product149,20221122,0.8616776,0.2541549,0.6249763
product149,20221123,0.8635064,0.39560366,0.41237256
product15,20221110,0.69957626,0.5483297,0.22771224
product15,20221111,0.5798502,0.35599408,0.3364489
product15,20221114,4.2662034,3.20264,1.1580391
product15,20221115,0.6658252,0.28968415,0.565576
product15,20221116,0.5067407,0.4224926,0.15972802
product15,20221117,0.5037725,0.3605458,0.2281101
product15,20221118,0.45292956,0.57811224,-0.1157497
product15,20221121,1.3379574,0.937506,0.47683734
product15,20221122,0.46102312,0.4711861,0.04955068
product15,20221123,0.61560154,0.67488766,0.008573595
product150,20221110,0.15597625,0.21940733,-0.112327635
product150,20221111,0.3623801,0.11804992,0.41108587
product150,20221114,0.6365307,0.28994992,0.41748464
product150,20221115,0.3219623,0.0703772,0.4102282
product150,20221116,0.30428216,0.072009385,0.33884066
product150,20221117,0.36855087,0.101896234,0.32383358
product150,20221118,0.34758553,0.09422437,0.31110203
product150,20221121,2.3715005,0.21491909,2.1981988
product150,20221122,0.8176107,0.17630312,0.69657373
product150,20221123,0.89747643,0.22070776,0.6941124
product151,20221110,0.18251123,0.2409344,-0.09180339
product151,20221111,0.38381773,0.124726,0.42870048
product151,20221114,0.8494096,0.32230133,0.6184416
product151,20221115,0.39948338,0.090434164,0.4646607
product151,20221116,0.33372793,0.088600315,0.33517098
product151,20221117,0.38582894,0.113439485,0.3202904
product151,20221118,0.35833308,0.0975591,0.31879663
product151,20221121,2.9377925,0.26824173,2.6587589
product151,20221122,0.9369482,0.21935171,0.7534007
product151,20221123,0.9732723,0.30135667,0.65134764
product152,20221110,0.116678916,0.21601456,-0.201643
product152,20221111,0.34332103,0.123146504,0.3666954
product152,20221114,0.29158762,0.24334241,0.028602637
product152,20221115,0.22238787,0.051849905,0.31162283
product152,20221116,0.24167538,0.046541236,0.3327754
product152,20221117,0.33013424,0.05801747,0.40358064
product152,20221118,0.38370404,0.066865474,0.44515872
product152,20221121,2.5516663,0.4345027,2.0590343
product152,20221122,0.94758916,0.37645587,0.52293867
